2019/1/5 17:01:04,18FF9701,00001294507B7588
2019/1/5 17:01:04,18FF9701,0001189E4390B598
2019/1/5 17:01:04,18FF9701,000336862289538C
2019/1/5 17:01:04,18FF9701,0004E38577861E8E
2019/1/5 17:01:04,18FF9701,0005AB95FB87A287
2019/1/5 17:01:04,18FF9701,0006A18FD492EB8A
2019/1/5 17:01:04,18FF9701,0007A18A25887E97
2019/1/5 17:01:04,18FF9701,0208E58DFFFFFFFF
2019/1/5 17:01:04,18FF9711,189E03FD7407FFFF
2019/1/5 17:01:04,18FF9801,003B3B3A3B3BFFFF
2019/1/5 17:01:04,18FF9811,3B003A022601FFFF
2019/1/5 17:01:04,18FF9901,000051C70DF9630D
2019/1/5 17:01:04,19FF9901,000000000000630D
2019/1/5 17:01:04,18FF9601,080809FFFFFFFFFF
2019/1/5 17:01:04,18FF9701,00020E9EFD746B94
2019/1/5 17:01:04,1820C0F4,000001040736FFFF
2019/1/5 17:01:04,1820C0F4,01001200FFFFFFFF
2019/1/5 17:01:04,1830C0F4,006D03FFFFFFFFFF
2019/1/5 17:01:04,1830C0F4,018EA102008CA1FF
2019/1/5 17:01:04,1840C0F4,003F3A2DFFFFFFFF
2019/1/5 17:01:04,1850C0F4,983A2823FFFFFFFF
2019/1/5 17:01:04,1860C0F4,FFFFFFFF00000000
2019/1/5 17:01:04,1870C0F4,0000005FFFFFFFFF
2019/1/5 17:01:04,1870C0F4,01409999030D00FF
2019/1/5 17:01:04,1880C0F4,0055FF18000080C0
2019/1/5 17:01:04,1880C0F4,01FFFFF8FFFFFFFF
2019/1/5 17:01:04,1820C0F4,0201000000000000
2019/1/5 17:01:04,18FF9700,00000685C185F688
2019/1/5 17:01:04,18FF9700,0001B7855F7A4A8B
2019/1/5 17:01:04,18FF9700,01036B8BC776408C
2019/1/5 17:01:04,18FF9700,010417A11B9FA885
2019/1/5 17:01:04,18FF9700,0105138539826787
2019/1/5 17:01:04,18FF9700,02062C84138A0000
2019/1/5 17:01:04,18FF9700,02072088A5A08FA1
2019/1/5 17:01:04,18FF9700,0208D78BFFFFFFFF
2019/1/5 17:01:04,18FF9600,080809FFFFFFFFFF
2019/1/5 17:01:04,18FF9710,8FA117000014FFFF
2019/1/5 17:01:04,18FF9800,003F3D3D3F3DFFFF
2019/1/5 17:01:04,18FF9810,3F003D013501FFFF
2019/1/5 17:01:04,18FF9900,0000A7000DE20E00
2019/1/5 17:01:04,19FF9900,000000000000
2019/1/5 17:01:04,18FF9700,0002AD8FD5849F85
2019/1/5 17:01:04,60DEC82,2BFEC6017B2C
2019/1/5 17:01:05,60DEC82,2BFEC6017B2C
2019/1/5 17:01:05,18FF9701,00001294507B7488
2019/1/5 17:01:05,18FF9701,0001179E4490B698
2019/1/5 17:01:05,18FF9701,000336862489528C
2019/1/5 17:01:05,18FF9701,0004E38577861F8E
2019/1/5 17:01:05,18FF9701,0005AB95FA87A087
2019/1/5 17:01:05,18FF9701,0006A18FD392EA8A
2019/1/5 17:01:05,18FF9701,0007A08A25887E97
2019/1/5 17:01:05,18FF9701,0208E68DFFFFFFFF
2019/1/5 17:01:05,18FF9711,179E03FB7407FFFF
2019/1/5 17:01:05,18FF9801,003B3B3A3B3BFFFF
2019/1/5 17:01:05,18FF9811,3B003A022601FFFF
2019/1/5 17:01:05,18FF9901,00004DC70DFA630D
2019/1/5 17:01:05,19FF9901,000000000000630D
2019/1/5 17:01:05,18FF9601,080809FFFFFFFFFF
2019/1/5 17:01:05,18FF9701,00020E9EFB746C94
2019/1/5 17:01:05,18FF9700,00000685C285F788
2019/1/5 17:01:05,18FF9700,0001B7855F7A4A8B
2019/1/5 17:01:05,18FF9700,01036B8BC676408C
2019/1/5 17:01:05,18FF9700,010418A11B9FA785
2019/1/5 17:01:05,18FF9700,0105138539826687
2019/1/5 17:01:05,18FF9700,02062C84138A0100
2019/1/5 17:01:05,18FF9700,02072088A5A08FA1
2019/1/5 17:01:05,18FF9700,0208D68BFFFFFFFF
2019/1/5 17:01:05,18FF9600,080809FFFFFFFFFF
2019/1/5 17:01:05,18FF9710
